AdmYear,AdmQuarter,AdmMonth,Date,PrimaryCategory,CCS.CATEGORY.DESCRIPTION,totalCases
2020,1,1,2020-01-01,Diseases of the circulatory system,Pulmonary heart disease,2
2020,1,1,2020-01-01,Diseases of the digestive system,Abdominal hernia,2
2020,1,1,2020-01-01,Diseases of the digestive system,Anal and rectal conditions,7
2020,1,1,2020-01-01,Diseases of the digestive system,Appendicitis and other appendiceal conditions,3
2020,1,1,2020-01-01,Diseases of the digestive system,Biliary tract disease,2
2020,1,1,2020-01-01,Diseases of the digestive system,Diverticulosis and diverticulitis,2
2020,1,1,2020-01-01,Diseases of the digestive system,Esophageal disorders,3
2020,1,1,2020-01-01,Diseases of the digestive system,Gastritis and duodenitis,15
2020,1,1,2020-01-01,Diseases of the digestive system,Intestinal obstruction without hernia,2
2020,1,1,2020-01-01,Diseases of the digestive system,Noninfectious gastroenteritis,5
2020,1,1,2020-01-01,Diseases of the digestive system,Other liver diseases,2
2020,1,1,2020-01-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,5
2020,1,1,2020-01-01,Diseases of the genitourinary system,Calculus of urinary tract,1
2020,1,1,2020-01-01,Diseases of the genitourinary system,Nonmalignant breast conditions,1
2020,1,1,2020-01-01,Diseases of the genitourinary system,Ovarian cyst,1
2020,1,1,2020-01-01,Diseases of the genitourinary system,Urinary tract infections,5
2020,1,1,2020-01-01,Diseases of the musculoskeletal system and connective tissue,Gout and other crystal arthropathies,2
2020,1,1,2020-01-01,Diseases of the musculoskeletal system and connective tissue,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),1
2020,1,1,2020-01-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,1
2020,1,1,2020-01-01,Diseases of the musculoskeletal system and connective tissue,Other non-traumatic joint disorders,1
2020,1,1,2020-01-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,3
2020,1,1,2020-01-01,Diseases of the nervous system,Epilepsy; convulsions,3
2020,1,1,2020-01-01,Diseases of the nervous system,Headache; including migraine,1
2020,1,1,2020-01-01,Diseases of the nervous system,Other hereditary and degenerative nervous system conditions,1
2020,1,1,2020-01-01,Diseases of the nervous system,Other nervous system disorders,2
2020,1,1,2020-01-01,Diseases of the nervous system,Parkinson`s disease,1
2020,1,1,2020-01-01,Diseases of the nervous system,Retinal detachments; defects; vascular occlusion; and retinopathy,1
2020,1,1,2020-01-01,Diseases of the respiratory system,Acute and chronic tonsillitis,2
2020,1,1,2020-01-01,Diseases of the respiratory system,Acute bronchitis,17
2020,1,1,2020-01-01,Diseases of the respiratory system,Aspiration pneumonitis; food/vomitus,2
2020,1,1,2020-01-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,6
2020,1,1,2020-01-01,Diseases of the respiratory system,Influenza,8
2020,1,1,2020-01-01,Diseases of the respiratory system,Other upper respiratory infections,10
2020,1,1,2020-01-01,Diseases of the respiratory system,Pleurisy; pneumothorax; pulmonary collapse,2
2020,1,1,2020-01-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),8
2020,1,1,2020-01-01,Diseases of the respiratory system,Respiratory failure; insufficiency; arrest (adult),1
2020,1,1,2020-01-01,Diseases of the skin and subcutaneous tissue,Chronic ulcer of skin,1
2020,1,1,2020-01-01,Diseases of the skin and subcutaneous tissue,Other skin disorders,1
2020,1,1,2020-01-01,Diseases of the skin and subcutaneous tissue,Skin and subcutaneous tissue infections,2
2020,1,1,2020-01-01,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus without complication,2
2020,1,1,2020-01-01,"Endocrine, nutritional and metabolic diseases",Fluid and electrolyte disorders,1
2020,1,1,2020-01-01,"Endocrine, nutritional and metabolic diseases",Other endocrine disorders,3
2020,1,1,2020-01-01,External causes of morbidity and mortality,,5
2020,1,1,2020-01-01,Factors influencing health status and contact with health services,Liveborn,1
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Complication of device; implant or graft,1
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Crushing injury or internal injury,4
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Fracture of lower limb,1
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Fracture of neck of femur (hip),2
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Fracture of upper limb,3
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Other injuries and conditions due to external causes,4
2020,1,1,2020-01-01,"Injury, poisoning and certain other consequences of external causes",Superficial injury; contusion,3
2020,1,1,2020-01-01,Mental and behavioural disorders,,1
2020,1,1,2020-01-01,Neoplasms,Cancer of bladder,1
2020,1,1,2020-01-01,Neoplasms,Cancer of bronchus; lung,2
2020,1,1,2020-01-01,Neoplasms,Cancer of pancreas,1
2020,1,1,2020-01-01,Neoplasms,Leukemias,1
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Diabetes or abnormal glucose tolerance complicating pregnancy; childbirth; or the puerperium,1
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Fetal distress and abnormal forces of labor,3
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Forceps delivery,2
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Hemorrhage during pregnancy; abruptio placenta; placenta previa,1
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Malposition; malpresentation,13
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Other complications of pregnancy,1
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Previous C-section,1
2020,1,1,2020-01-01,"Pregnancy, childbirth and the puerperium",Spontaneous abortion,3
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Abdominal pain,13
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Cardiac dysrhythmias,3
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Coma; stupor; and brain damage,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Diabetes mellitus without complication,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Epilepsy; convulsions,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Fever of unknown origin,2
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Headache; including migraine,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Malaise and fatigue,2
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nausea and vomiting,4
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nonspecific chest pain,18
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other gastrointestinal disorders,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other liver diseases,1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other lower respiratory disease,4
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other nutritional; endocrine; and metabolic disorders,4
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Residual codes; unclassified,24
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Septicemia (except in labor),1
2020,1,1,2020-01-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Syncope,6
2020,1,2,2020-02-01,Certain infectious and parasitic diseases,Bacterial infection; unspecified site,2
2020,1,2,2020-02-01,Certain infectious and parasitic diseases,Intestinal infection,14
2020,1,2,2020-02-01,Certain infectious and parasitic diseases,Viral infection,6
2020,1,2,2020-02-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Coagulation and hemorrhagic disorders,2
2020,1,2,2020-02-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Deficiency and other anemia,4
2020,1,2,2020-02-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of white blood cells,1
2020,1,2,2020-02-01,Diseases of the circulatory system,Acute cerebrovascular disease,3
2020,1,2,2020-02-01,Diseases of the circulatory system,Acute myocardial infarction,2
2020,1,2,2020-02-01,Diseases of the circulatory system,Cardiac dysrhythmias,6
2020,1,2,2020-02-01,Diseases of the circulatory system,Congestive heart failure; nonhypertensive,8
2020,1,2,2020-02-01,Diseases of the circulatory system,Coronary atherosclerosis and other heart disease,1
2020,1,2,2020-02-01,Diseases of the circulatory system,Essential hypertension,1
2020,1,2,2020-02-01,Diseases of the circulatory system,Hypertension with complications and secondary hypertension,1
2020,1,2,2020-02-01,Diseases of the circulatory system,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),1
2020,1,2,2020-02-01,Diseases of the circulatory system,Phlebitis; thrombophlebitis and thromboembolism,2
2020,1,2,2020-02-01,Diseases of the digestive system,,2
2020,1,2,2020-02-01,Diseases of the digestive system,Anal and rectal conditions,6
2020,1,2,2020-02-01,Diseases of the digestive system,Biliary tract disease,1
2020,1,2,2020-02-01,Diseases of the digestive system,Diverticulosis and diverticulitis,1
2020,1,2,2020-02-01,Diseases of the digestive system,Esophageal disorders,2
2020,1,2,2020-02-01,Diseases of the digestive system,Gastritis and duodenitis,13
2020,1,2,2020-02-01,Diseases of the digestive system,Intestinal obstruction without hernia,2
2020,1,2,2020-02-01,Diseases of the digestive system,Noninfectious gastroenteritis,1
2020,1,2,2020-02-01,Diseases of the digestive system,Other gastrointestinal disorders,1
2020,1,2,2020-02-01,Diseases of the digestive system,Pancreatic disorders (not diabetes),1
2020,1,2,2020-02-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,7
2020,1,2,2020-02-01,Diseases of the genitourinary system,Acute and unspecified renal failure,6
2020,1,2,2020-02-01,Diseases of the genitourinary system,Calculus of urinary tract,2
2020,1,2,2020-02-01,Diseases of the genitourinary system,Genitourinary symptoms and ill-defined conditions,1
2020,1,2,2020-02-01,Diseases of the genitourinary system,Inflammatory conditions of male genital organs,1
2020,1,2,2020-02-01,Diseases of the genitourinary system,Intestinal obstruction without hernia,1
2020,1,2,2020-02-01,Diseases of the genitourinary system,Urinary tract infections,11
2020,1,2,2020-02-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,2
2020,1,2,2020-02-01,Diseases of the musculoskeletal system and connective tissue,Other non-traumatic joint disorders,1
2020,1,2,2020-02-01,Diseases of the nervous system,Epilepsy; convulsions,4
2020,1,2,2020-02-01,Diseases of the nervous system,Headache; including migraine,1
2020,1,2,2020-02-01,Diseases of the nervous system,Other hereditary and degenerative nervous system conditions,1
2020,1,2,2020-02-01,Diseases of the nervous system,Other nervous system disorders,2
2020,1,2,2020-02-01,Diseases of the nervous system,Parkinson`s disease,1
2020,1,2,2020-02-01,Diseases of the respiratory system,Acute bronchitis,9
2020,1,2,2020-02-01,Diseases of the respiratory system,Asthma,2
2020,1,2,2020-02-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,4
2020,1,2,2020-02-01,Diseases of the respiratory system,Influenza,4
2020,1,2,2020-02-01,Diseases of the respiratory system,Other upper respiratory infections,4
2020,1,2,2020-02-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),10
